date,repo,number,title,pr_type,fix_source,issue_number,issue_author,url
2026-08-24,fullsend,6549,ci: trigger scaffold sync on every push to main,ci,,,,https://github.com/fullsend-ai/fullsend/pull/6549
2026-08-24,fullsend,6536,fix(#6535): skip SSRF validation for URLs in sed/grep/awk patterns,fix,core,6535,waynesun09,https://github.com/fullsend-ai/fullsend/pull/6536
2026-08-24,fullsend,6513,ci(#6512): fix validate-agents caller permissions and tag the resolved SHA,ci,,,,https://github.com/fullsend-ai/fullsend/pull/6513
2026-08-24,fullsend,6476,fix(#6475): raise triage eval max_turns from 30 to 35,fix,bot,6475,fullsend-ai-retro[bot],https://github.com/fullsend-ai/fullsend/pull/6476
2026-08-24,fullsend,6455,feat(#6347): add pre-computed matrix input to reusable-dispatch,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6455
2026-08-24,fullsend,6285,feat(harness): implement CEL-guarded overlays (ADR 0088),feat,,,,https://github.com/fullsend-ai/fullsend/pull/6285
2026-08-24,fullsend,5957,feat(#3697): add emoji reaction status notifications,feat,,,,https://github.com/fullsend-ai/fullsend/pull/5957
2026-08-25,fullsend,6606,docs(#6605): update prioritize scheduler to use create-github-app-token,docs,,,,https://github.com/fullsend-ai/fullsend/pull/6606
2026-08-25,fullsend,6594,chore: enable emoji reactions for agent runs on this repo,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6594
2026-08-25,fullsend,6593,fix(#6592): populate failure detail in status comment,fix,core,6592,ggallen,https://github.com/fullsend-ai/fullsend/pull/6593
2026-08-25,fullsend,6585,fix(#6582): skip SSRF DNS pre-resolution for egress-allowlisted hosts,fix,core,6582,ggallen,https://github.com/fullsend-ai/fullsend/pull/6585
2026-08-25,fullsend,6584,chore(deps): update dependency mermaid to ~11.17.0,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6584
2026-08-25,fullsend,6583,"feat(#6581): per-agent runtime, model and effort on agents: entries",feat,,,,https://github.com/fullsend-ai/fullsend/pull/6583
2026-08-25,fullsend,6580,fix(#6576): detect and repair scaffold content drift in converge path,fix,core,6576,ggallen,https://github.com/fullsend-ai/fullsend/pull/6580
2026-08-25,fullsend,6574,docs: split runtimes.md into a user page and an implementer page,docs,,,,https://github.com/fullsend-ai/fullsend/pull/6574
2026-08-25,fullsend,6572,feat(#6571): add xai-vertex provider to the pi runtime,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6572
2026-08-25,fullsend,6559,fix(#6557): detect scaffold content drift in repos status,fix,core,6557,ggallen,https://github.com/fullsend-ai/fullsend/pull/6559
2026-08-25,fullsend,6552,chore(deps): update dependency @earendil-works/pi-coding-agent to v0.84.3,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6552
2026-08-25,fullsend,6547,chore(deps): update registry.access.redhat.com/ubi10/go-toolset docker digest to a060288,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6547
2026-08-25,fullsend,6540,docs(#6539): one local-run flow — pi is a --runtime flag on the standard examples,docs,,,,https://github.com/fullsend-ai/fullsend/pull/6540
2026-08-25,fullsend,6537,fix(#3017): automerge minor GitHub Actions version bumps in Renovate,fix,bot,3017,fullsend-ai-retro[bot],https://github.com/fullsend-ai/fullsend/pull/6537
2026-08-25,fullsend,6525,chore(deps): update dependency go to v1.27.0,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6525
2026-08-25,fullsend,6523,fix(sandbox): retry provider updates rejected as modified concurrently,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/6523
2026-08-25,fullsend,6480,fix(deps): update module github.com/spf13/pflag to v1.0.10,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/6480
2026-08-25,fullsend,6453,chore(deps): update experiments digest to 974c590,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6453
2026-08-25,fullsend,6444,chore(#5307): add interface documentation sync guidance to AGENTS.md,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6444
2026-08-25,fullsend,6443,docs(#5629): add reusable workflow carve-out for github.workflow in concurrency groups,docs,,,,https://github.com/fullsend-ai/fullsend/pull/6443
2026-08-25,fullsend,6436,chore(deps): update dependency @anthropic-ai/claude-code to v2.1.243,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6436
2026-08-25,fullsend,6432,docs(skills): update writing-user-docs layout to ADR 0023 revision,docs,,,,https://github.com/fullsend-ai/fullsend/pull/6432
2026-08-25,fullsend,6429,feat(telemetry): implement ADR 0050 Level 3 content capture,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6429
2026-08-25,fullsend,6403,fix(#5582): strip trailing punctuation from dispatch slash commands,fix,bot,5582,fullsend-ai-retro[bot],https://github.com/fullsend-ai/fullsend/pull/6403
2026-08-25,fullsend,6401,chore(deps): update registry.access.redhat.com/ubi10/ubi docker digest to 2186e04,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6401
2026-08-25,agents,1031,fix(#1030): use TRIGGER_ENTITY_URL for Jira forge ISSUE_URL mapping,fix,core,1030,ralphbean,https://github.com/fullsend-ai/agents/pull/1031
2026-08-25,agents,1028,chore(#1027): set JIRA transition vars to literals in triage harness,chore,,,,https://github.com/fullsend-ai/agents/pull/1028
2026-08-25,agents,1025,chore: repin harness images to the v0.37.0 release builds (ship the xai-vertex pi extension),chore,,,,https://github.com/fullsend-ai/agents/pull/1025
2026-08-25,agents,1010,fix: use explicit ref for cross-repo checkout and expose agents_sha output,fix,core,1001,waynesun09,https://github.com/fullsend-ai/agents/pull/1010
2026-08-25,agents,1007,chore: enable emoji reactions for agent runs on this repo,chore,,,,https://github.com/fullsend-ai/agents/pull/1007
2026-08-25,agents,861,feat(risk): add PR risk assessment scoring to review pipeline,feat,,,,https://github.com/fullsend-ai/agents/pull/861
2026-08-27,fullsend,6700,chore(#6699): add .agents/skills symlink for Codex discovery,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6700
2026-08-27,fullsend,6696,fix(#6691)!: keep OpenShell 0.0.111+ sandboxes alive for later exec,fix,core,6691,waynesun09,https://github.com/fullsend-ai/fullsend/pull/6696
2026-08-27,fullsend,6693,fix(#6690): add ctx.Err() check before select in polling loops,fix,bot,6690,fullsend-ai-retro[bot],https://github.com/fullsend-ai/fullsend/pull/6693
2026-08-27,fullsend,6687,feat(#6686): merge all matching overlays instead of first-match-wins,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6687
2026-08-27,fullsend,6669,ci(#6668): add exponential backoff to dispatch polling,ci,,,,https://github.com/fullsend-ai/fullsend/pull/6669
2026-08-27,fullsend,6665,ci(#6656): reset pool repo git history on allocation,ci,,,,https://github.com/fullsend-ai/fullsend/pull/6665
2026-08-27,fullsend,6661,feat(#6653): merge fullsend CI config into existing .gitlab-ci.yml,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6661
2026-08-27,fullsend,6652,docs(#6648): fix role permissions matrix and add agent-role mapping,docs,,,,https://github.com/fullsend-ai/fullsend/pull/6652
2026-08-27,fullsend,6647,fix(#6612): make the pinned Claude Code the one that runs in the sandbox,fix,core,6612,waynesun09,https://github.com/fullsend-ai/fullsend/pull/6647
2026-08-27,fullsend,6644,fix(#6637): use case-insensitive comparison for inference status conditions,fix,bot,6637,redhat-chai-bot,https://github.com/fullsend-ai/fullsend/pull/6644
2026-08-27,fullsend,6641,docs(#6638): fix doc comment guidance for injectable function variables,docs,,,,https://github.com/fullsend-ai/fullsend/pull/6641
2026-08-27,fullsend,6639,fix(#6604): bind-mount gitlab-runner into custom executor container,fix,external,6604,jasonawant,https://github.com/fullsend-ai/fullsend/pull/6639
2026-08-27,fullsend,6628,docs(#3024): document secure HTTP client construction for Go,docs,,,,https://github.com/fullsend-ai/fullsend/pull/6628
2026-08-27,fullsend,6457,docs(#6456): align SKILL.md bot-login refs with GraphQL-format constants,docs,,,,https://github.com/fullsend-ai/fullsend/pull/6457
2026-08-27,fullsend,6441,docs(#6439): add context-aware blocking guidance to go-code.md,docs,,,,https://github.com/fullsend-ai/fullsend/pull/6441
2026-08-27,fullsend,6303,fix(#6302): route remaining time.After calls through afterFunc,fix,bot,6302,fullsend-ai-retro[bot],https://github.com/fullsend-ai/fullsend/pull/6303
2026-08-27,fullsend,6033,fix(#739): return error when IAM operation has no name and is not done,fix,core,739,waynesun09,https://github.com/fullsend-ai/fullsend/pull/6033
2026-08-27,fullsend,6014,test(#5569): make runAgent fixture tests hermetic against ambient credentials,test,,,,https://github.com/fullsend-ai/fullsend/pull/6014
2026-08-27,fullsend,5956,docs(#5954): link per-repo config header to user-facing docs,docs,,,,https://github.com/fullsend-ai/fullsend/pull/5956
2026-08-27,fullsend,5850,docs(#5848): add CLI flag documentation sync rule to AGENTS.md,docs,,,,https://github.com/fullsend-ai/fullsend/pull/5850
2026-08-27,agents,1068,fix(#318): use merge-base for DIFF_BASE after rebase in post-fix,fix,bot,318,fullsend-ai-retro[bot],https://github.com/fullsend-ai/agents/pull/1068
2026-08-27,agents,1063,fix(#1062): reference TARGET_REPO_DIR instead of undefined REPO_DIR,fix,core,1062,ralphbean,https://github.com/fullsend-ai/agents/pull/1063
2026-08-27,agents,1050,fix(#999): provide TARGET_REPO_DIR to validation loop for Signed-off-by check,fix,bot,999,fullsend-ai-retro[bot],https://github.com/fullsend-ai/agents/pull/1050
2026-08-27,agents,1024,feat(#1013): port triage harness from forge to overlays,feat,,,,https://github.com/fullsend-ai/agents/pull/1024
2026-08-28,fullsend,6737,chore(deps): update dependency nvidia/openshell to v0.0.116,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6737
2026-08-28,fullsend,6731,fix(#6721): skip .gitlab-ci.yml write when fullsend entries present,fix,bot,6721,fullsend-ai-triage[bot],https://github.com/fullsend-ai/fullsend/pull/6731
2026-08-28,fullsend,6724,fix(#6718): add stages to root CI and skip workflow creation,fix,bot,6718,fullsend-ai-triage[bot],https://github.com/fullsend-ai/fullsend/pull/6724
2026-08-28,fullsend,6723,fix(#6719): skip dispatch on merged-results pipelines with [skip ci],fix,bot,6719,fullsend-ai-triage[bot],https://github.com/fullsend-ai/fullsend/pull/6723
2026-08-28,fullsend,6722,fix(#6720): add --no-same-owner to tar extraction in GitLab scaffold,fix,bot,6720,fullsend-ai-triage[bot],https://github.com/fullsend-ai/fullsend/pull/6722
2026-08-28,fullsend,6698,ci(#6697): make harness-wait timeouts report why the wait failed,ci,,,,https://github.com/fullsend-ai/fullsend/pull/6698
2026-08-28,fullsend,6695,feat(#6689)!: run GPT on pi through OpenAI Workload Identity Federation,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6695
2026-08-28,fullsend,6565,fix(#6149): change DefaultUpstreamRef from v0 to main,fix,bot,6149,fullsend-ai-retro[bot],https://github.com/fullsend-ai/fullsend/pull/6565
2026-08-28,agents,1081,fix(#1080): allow uninspected request bodies on Vertex AI profile,fix,core,1080,waynesun09,https://github.com/fullsend-ai/agents/pull/1081
2026-08-29,fullsend,6755,fix(#5550): match shared vendor review-bot identity in scaffold,fix,core,5550,ggallen,https://github.com/fullsend-ai/fullsend/pull/6755
2026-08-29,fullsend,6749,fix(#6748): preserve normalized event through event_payload channel,fix,core,6748,ralphbean,https://github.com/fullsend-ai/fullsend/pull/6749
2026-08-29,fullsend,6747,fix(#6746): emit ::error:: annotations when dispatch skips an agent,fix,core,6746,ralphbean,https://github.com/fullsend-ai/fullsend/pull/6747
2026-08-29,fullsend,6745,chore(deps): update dependency @earendil-works/pi-coding-agent to v0.84.4,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6745
2026-08-29,fullsend,6743,test(#6742): add GitLab CI driver for behaviour tests,test,,,,https://github.com/fullsend-ai/fullsend/pull/6743
2026-08-29,fullsend,6736,docs(#6735): define cost data contract for runtime-reported inference cost,docs,,,,https://github.com/fullsend-ai/fullsend/pull/6736
2026-08-29,fullsend,6730,test(#6729): add GitLab SCM driver for behaviour tests,test,,,,https://github.com/fullsend-ai/fullsend/pull/6730
2026-08-29,agents,1049,"fix(#1046): key review verdict on finding actionability, not just severity",fix,core,1046,ggallen,https://github.com/fullsend-ai/agents/pull/1049
2026-08-30,fullsend,6784,fix(#6782): drop ref assertion from OpenAI WIF mappings by default,fix,core,6782,waynesun09,https://github.com/fullsend-ai/fullsend/pull/6784
2026-08-30,fullsend,6779,feat(#6778): add fullsend inference openai command family,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6779
2026-08-30,fullsend,6692,chore(deps): update dependency cytoscape to v3.34.2,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6692
2026-08-31,fullsend,6819,fix(#6818): append [skip ci] to GitLab scaffold MR title,fix,core,6818,ggallen,https://github.com/fullsend-ai/fullsend/pull/6819
2026-08-31,fullsend,6812,fix(#6810): add retry with exponential backoff to FetchURL,fix,core,6810,ggallen,https://github.com/fullsend-ai/fullsend/pull/6812
2026-08-31,fullsend,6804,fix(#6803): use stage-aware role check for slash commands,fix,core,6803,ggallen,https://github.com/fullsend-ai/fullsend/pull/6804
2026-08-31,fullsend,6790,chore(deps): update docker/setup-qemu-action action to v4.2.0,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6790
2026-08-31,fullsend,6776,chore(deps): update docker/setup-buildx-action action to v4.3.0,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6776
2026-08-31,fullsend,6775,chore(deps): update dependency sheeki03/tirith to v0.4.0,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6775
2026-08-31,fullsend,6774,fix(#6773): detect and repair missing GitLab pipeline schedules,fix,core,6773,ggallen,https://github.com/fullsend-ai/fullsend/pull/6774
2026-08-31,fullsend,6769,fix(#6760): expose work item keys to harness agents,fix,core,6760,ralphbean,https://github.com/fullsend-ai/fullsend/pull/6769
2026-08-31,fullsend,6763,fix(#6762): resolve harness bot identity,fix,core,6762,ralphbean,https://github.com/fullsend-ai/fullsend/pull/6763
2026-08-31,fullsend,6751,chore(deps): update dependency vue to v3.5.42,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6751
2026-08-31,fullsend,6744,refactor(#6740): remove automatic needs-info re-triage dispatch,other,,,,https://github.com/fullsend-ai/fullsend/pull/6744
2026-08-31,fullsend,6727,chore(deps): update dependency mermaid to v11.17.2,chore,,,,https://github.com/fullsend-ai/fullsend/pull/6727
2026-08-31,fullsend,6705,fix(#6702): observe GitHub rate-limit state and name it in exhausted-retry errors,fix,core,6702,waynesun09,https://github.com/fullsend-ai/fullsend/pull/6705
2026-08-31,fullsend,6683,feat(#2996): add SEO metadata to docs site,feat,,,,https://github.com/fullsend-ai/fullsend/pull/6683
2026-08-31,fullsend,6677,fix(#6674): preserve adopted ref so agent update re-resolves the original branch,fix,bot,6674,redhat-chai-bot,https://github.com/fullsend-ai/fullsend/pull/6677
2026-08-31,fullsend,6613,"ci(release): prepare v0.39.0 — bump agents gate pin past agents#1010, tag the gate-validated SHA",ci,,,,https://github.com/fullsend-ai/fullsend/pull/6613
2026-08-31,agents,1085,feat(#1073): add Jira component assignment to triage pipeline,feat,,,,https://github.com/fullsend-ai/agents/pull/1085
2026-08-31,agents,1084,refactor(#1083): select triage overlays from event.source.system,other,,,,https://github.com/fullsend-ai/agents/pull/1084
2026-08-31,agents,1075,feat(#1074): add Jira-source overlay to code harness,feat,,,,https://github.com/fullsend-ai/agents/pull/1075
2026-08-31,agents,1041,refactor(#1039): consolidate forge-specific policies into shared base,other,,,,https://github.com/fullsend-ai/agents/pull/1041
2026-08-31,agents,754,"ci(skillsaw): add lint job, Makefile targets, and repo config",ci,,,,https://github.com/fullsend-ai/agents/pull/754
